Experiment,Species,subtidal.intertidal,Season,term,X,Organism.ID,estimate,std.error,statistic,p.value,ID,Intercept,umol.L.sec,Temp.C,Chamber.Channel,Run,Location,TC,K,Temp.Cat,Start.time,Stop.Time,rate.type,Volume,AFDW,Blank,Total.Chamber.Vol.mL,Organism.Vol.mL,Ambient.Temp,umol.sec,blank.rate,umol.sec.corr,umol.cm2.hr,ln.rate,conf.low,conf.high,X97.5..
Predation,Tplanospira,subtidal,Warm,lnc,6658,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_20C,306.0293268,-0.008487437,20.08468627,9,5,Tijeretas,25,293.2346863,20,11:15:38,11:28:38,R,0.64,1.378,0,675,35,NA,-0.00543196,-0.001653741,-0.00378,-9.87,2.386055328,Tpla7,7.973260256,14.34540691
Predation,Tplanospira,subtidal,Warm,lnc,6658,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_20C,306.0293268,-0.008487437,20.08468627,9,5,Tijeretas,25,293.2346863,20,11:15:38,11:28:38,R,0.64,1.378,0,675,35,NA,-0.00543196,-0.001653741,-0.00378,-9.87,2.386055328,Tpla3,6.2398507,12.95040331
Predation,Tplanospira,subtidal,Warm,lnc,6658,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_20C,306.0293268,-0.008487437,20.08468627,9,5,Tijeretas,25,293.2346863,20,11:15:38,11:28:38,R,0.64,1.378,0,675,35,NA,-0.00543196,-0.001653741,-0.00378,-9.87,2.386055328,Tpla8,2.833473605,15.87779612
Predation,Tplanospira,subtidal,Warm,lnc,6658,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_20C,306.0293268,-0.008487437,20.08468627,9,5,Tijeretas,25,293.2346863,20,11:15:38,11:28:38,R,0.64,1.378,0,675,35,NA,-0.00543196,-0.001653741,-0.00378,-9.87,2.386055328,Tpla4,4.554733559,15.45207914
Predation,Tplanospira,subtidal,Warm,lnc,6659,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_24C,292.4989537,-0.01024641,23.37636,9,5,Tijeretas,25,296.52636,24,11:56:44,12:09:27,R,0.64,1.378,0,675,35,NA,-0.006557702,-0.002105247,-0.00445,-11.6,2.536229945,Tpla1,2.189185264,2.656046752
Predation,Tplanospira,subtidal,Warm,lnc,6659,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_24C,292.4989537,-0.01024641,23.37636,9,5,Tijeretas,25,296.52636,24,11:56:44,12:09:27,R,0.64,1.378,0,675,35,NA,-0.006557702,-0.002105247,-0.00445,-11.6,2.536229945,Tpla9,2.526603497,2.756626856
Predation,Tplanospira,subtidal,Warm,lnc,6659,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_24C,292.4989537,-0.01024641,23.37636,9,5,Tijeretas,25,296.52636,24,11:56:44,12:09:27,R,0.64,1.378,0,675,35,NA,-0.006557702,-0.002105247,-0.00445,-11.6,2.536229945,Tpla5,-15.0446961,41.5410955
Predation,Tplanospira,subtidal,Warm,lnc,6659,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_24C,292.4989537,-0.01024641,23.37636,9,5,Tijeretas,25,296.52636,24,11:56:44,12:09:27,R,0.64,1.378,0,675,35,NA,-0.006557702,-0.002105247,-0.00445,-11.6,2.536229945,Tpla2,-1.959135105,26.29348752
Predation,Tplanospira,subtidal,Warm,lnc,6659,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_24C,292.4989537,-0.01024641,23.37636,9,5,Tijeretas,25,296.52636,24,11:56:44,12:09:27,R,0.64,1.378,0,675,35,NA,-0.006557702,-0.002105247,-0.00445,-11.6,2.536229945,Tpla7,7.973260256,14.34540691
Predation,Tplanospira,subtidal,Warm,lnc,6659,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_24C,292.4989537,-0.01024641,23.37636,9,5,Tijeretas,25,296.52636,24,11:56:44,12:09:27,R,0.64,1.378,0,675,35,NA,-0.006557702,-0.002105247,-0.00445,-11.6,2.536229945,Tpla3,6.2398507,12.95040331
Predation,Tplanospira,subtidal,Warm,lnc,6659,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_24C,292.4989537,-0.01024641,23.37636,9,5,Tijeretas,25,296.52636,24,11:56:44,12:09:27,R,0.64,1.378,0,675,35,NA,-0.006557702,-0.002105247,-0.00445,-11.6,2.536229945,Tpla8,2.833473605,15.87779612
Predation,Tplanospira,subtidal,Warm,lnc,6659,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_24C,292.4989537,-0.01024641,23.37636,9,5,Tijeretas,25,296.52636,24,11:56:44,12:09:27,R,0.64,1.378,0,675,35,NA,-0.006557702,-0.002105247,-0.00445,-11.6,2.536229945,Tpla4,4.554733559,15.45207914
Predation,Tplanospira,subtidal,Warm,lnc,6660,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_26C,280.7480793,-0.01308108,26.34005882,9,5,Tijeretas,25,299.4900588,26,12:32:51,12:45:40,R,0.64,1.378,0,675,35,NA,-0.008371891,-0.004326732,-0.00405,-10.6,2.44823441,Tpla1,2.189185264,2.656046752
Predation,Tplanospira,subtidal,Warm,lnc,6660,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_26C,280.7480793,-0.01308108,26.34005882,9,5,Tijeretas,25,299.4900588,26,12:32:51,12:45:40,R,0.64,1.378,0,675,35,NA,-0.008371891,-0.004326732,-0.00405,-10.6,2.44823441,Tpla9,2.526603497,2.756626856
Predation,Tplanospira,subtidal,Warm,lnc,6660,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_26C,280.7480793,-0.01308108,26.34005882,9,5,Tijeretas,25,299.4900588,26,12:32:51,12:45:40,R,0.64,1.378,0,675,35,NA,-0.008371891,-0.004326732,-0.00405,-10.6,2.44823441,Tpla5,-15.0446961,41.5410955
Predation,Tplanospira,subtidal,Warm,lnc,6660,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_26C,280.7480793,-0.01308108,26.34005882,9,5,Tijeretas,25,299.4900588,26,12:32:51,12:45:40,R,0.64,1.378,0,675,35,NA,-0.008371891,-0.004326732,-0.00405,-10.6,2.44823441,Tpla2,-1.959135105,26.29348752
Predation,Tplanospira,subtidal,Warm,lnc,6660,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_26C,280.7480793,-0.01308108,26.34005882,9,5,Tijeretas,25,299.4900588,26,12:32:51,12:45:40,R,0.64,1.378,0,675,35,NA,-0.008371891,-0.004326732,-0.00405,-10.6,2.44823441,Tpla7,7.973260256,14.34540691
Predation,Tplanospira,subtidal,Warm,lnc,6660,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_26C,280.7480793,-0.01308108,26.34005882,9,5,Tijeretas,25,299.4900588,26,12:32:51,12:45:40,R,0.64,1.378,0,675,35,NA,-0.008371891,-0.004326732,-0.00405,-10.6,2.44823441,Tpla3,6.2398507,12.95040331
Predation,Tplanospira,subtidal,Warm,lnc,6660,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_26C,280.7480793,-0.01308108,26.34005882,9,5,Tijeretas,25,299.4900588,26,12:32:51,12:45:40,R,0.64,1.378,0,675,35,NA,-0.008371891,-0.004326732,-0.00405,-10.6,2.44823441,Tpla8,2.833473605,15.87779612
Predation,Tplanospira,subtidal,Warm,lnc,6660,Tpla9,2.641615177,0.048638459,54.31124334,1.88E-10,Tpla9_26C,280.7480793,-0.01308108,26.34005882,9,5,Tijeretas,25,299.4900588,26,12:32:51,12:45:40,R,0.64,1.378,0,675,35,NA,-0.008371891,-0.004326732,-0.00405,-10.6,2.44823441,Tpla4,4.554733559,15.45207914
Predation,Tplanospira,subtidal,Warm,lnc,6527,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_24C,286.5708137,-0.026603054,23.60232,5,5,Tijeretas,25,296.75232,24,11:56:27,12:09:12,R,0.63,5.078,0,675,45,NA,-0.016759924,-0.002105247,-0.0147,-10.4,2.432673831,Tpla1,2.189185264,2.656046752
Predation,Tplanospira,subtidal,Warm,lnc,6527,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_24C,286.5708137,-0.026603054,23.60232,5,5,Tijeretas,25,296.75232,24,11:56:27,12:09:12,R,0.63,5.078,0,675,45,NA,-0.016759924,-0.002105247,-0.0147,-10.4,2.432673831,Tpla9,2.526603497,2.756626856
Predation,Tplanospira,subtidal,Warm,lnc,6527,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_24C,286.5708137,-0.026603054,23.60232,5,5,Tijeretas,25,296.75232,24,11:56:27,12:09:12,R,0.63,5.078,0,675,45,NA,-0.016759924,-0.002105247,-0.0147,-10.4,2.432673831,Tpla5,-15.0446961,41.5410955
Predation,Tplanospira,subtidal,Warm,lnc,6527,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_24C,286.5708137,-0.026603054,23.60232,5,5,Tijeretas,25,296.75232,24,11:56:27,12:09:12,R,0.63,5.078,0,675,45,NA,-0.016759924,-0.002105247,-0.0147,-10.4,2.432673831,Tpla2,-1.959135105,26.29348752
Predation,Tplanospira,subtidal,Warm,lnc,6527,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_24C,286.5708137,-0.026603054,23.60232,5,5,Tijeretas,25,296.75232,24,11:56:27,12:09:12,R,0.63,5.078,0,675,45,NA,-0.016759924,-0.002105247,-0.0147,-10.4,2.432673831,Tpla7,7.973260256,14.34540691
Predation,Tplanospira,subtidal,Warm,lnc,6527,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_24C,286.5708137,-0.026603054,23.60232,5,5,Tijeretas,25,296.75232,24,11:56:27,12:09:12,R,0.63,5.078,0,675,45,NA,-0.016759924,-0.002105247,-0.0147,-10.4,2.432673831,Tpla3,6.2398507,12.95040331
Predation,Tplanospira,subtidal,Warm,lnc,6527,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_24C,286.5708137,-0.026603054,23.60232,5,5,Tijeretas,25,296.75232,24,11:56:27,12:09:12,R,0.63,5.078,0,675,45,NA,-0.016759924,-0.002105247,-0.0147,-10.4,2.432673831,Tpla8,2.833473605,15.87779612
Predation,Tplanospira,subtidal,Warm,lnc,6527,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_24C,286.5708137,-0.026603054,23.60232,5,5,Tijeretas,25,296.75232,24,11:56:27,12:09:12,R,0.63,5.078,0,675,45,NA,-0.016759924,-0.002105247,-0.0147,-10.4,2.432673831,Tpla4,4.554733559,15.45207914
Predation,Tplanospira,subtidal,Warm,lnc,6528,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_26C,277.9599824,-0.020644464,26.37705882,5,5,Tijeretas,25,299.5270588,26,12:32:35,12:45:25,R,0.63,5.078,0,675,45,NA,-0.013006012,-0.004326732,-0.00868,-6.15,1.967544899,Tpla1,2.189185264,2.656046752
Predation,Tplanospira,subtidal,Warm,lnc,6528,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_26C,277.9599824,-0.020644464,26.37705882,5,5,Tijeretas,25,299.5270588,26,12:32:35,12:45:25,R,0.63,5.078,0,675,45,NA,-0.013006012,-0.004326732,-0.00868,-6.15,1.967544899,Tpla9,2.526603497,2.756626856
Predation,Tplanospira,subtidal,Warm,lnc,6528,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_26C,277.9599824,-0.020644464,26.37705882,5,5,Tijeretas,25,299.5270588,26,12:32:35,12:45:25,R,0.63,5.078,0,675,45,NA,-0.013006012,-0.004326732,-0.00868,-6.15,1.967544899,Tpla5,-15.0446961,41.5410955
Predation,Tplanospira,subtidal,Warm,lnc,6528,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_26C,277.9599824,-0.020644464,26.37705882,5,5,Tijeretas,25,299.5270588,26,12:32:35,12:45:25,R,0.63,5.078,0,675,45,NA,-0.013006012,-0.004326732,-0.00868,-6.15,1.967544899,Tpla2,-1.959135105,26.29348752
Predation,Tplanospira,subtidal,Warm,lnc,6528,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_26C,277.9599824,-0.020644464,26.37705882,5,5,Tijeretas,25,299.5270588,26,12:32:35,12:45:25,R,0.63,5.078,0,675,45,NA,-0.013006012,-0.004326732,-0.00868,-6.15,1.967544899,Tpla7,7.973260256,14.34540691
Predation,Tplanospira,subtidal,Warm,lnc,6528,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_26C,277.9599824,-0.020644464,26.37705882,5,5,Tijeretas,25,299.5270588,26,12:32:35,12:45:25,R,0.63,5.078,0,675,45,NA,-0.013006012,-0.004326732,-0.00868,-6.15,1.967544899,Tpla3,6.2398507,12.95040331
Predation,Tplanospira,subtidal,Warm,lnc,6528,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_26C,277.9599824,-0.020644464,26.37705882,5,5,Tijeretas,25,299.5270588,26,12:32:35,12:45:25,R,0.63,5.078,0,675,45,NA,-0.013006012,-0.004326732,-0.00868,-6.15,1.967544899,Tpla8,2.833473605,15.87779612
Predation,Tplanospira,subtidal,Warm,lnc,6528,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_26C,277.9599824,-0.020644464,26.37705882,5,5,Tijeretas,25,299.5270588,26,12:32:35,12:45:25,R,0.63,5.078,0,675,45,NA,-0.013006012,-0.004326732,-0.00868,-6.15,1.967544899,Tpla4,4.554733559,15.45207914
Predation,Tplanospira,subtidal,Warm,lnc,6529,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_28C,262.1716192,-0.023812896,28.26353704,5,5,Tijeretas,25,301.413537,28,13:07:21,13:21:04,R,0.63,5.078,0,675,45,NA,-0.015002124,-0.00444508,-0.0106,-7.48,2.138219323,Tpla1,2.189185264,2.656046752
Predation,Tplanospira,subtidal,Warm,lnc,6529,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_28C,262.1716192,-0.023812896,28.26353704,5,5,Tijeretas,25,301.413537,28,13:07:21,13:21:04,R,0.63,5.078,0,675,45,NA,-0.015002124,-0.00444508,-0.0106,-7.48,2.138219323,Tpla9,2.526603497,2.756626856
Predation,Tplanospira,subtidal,Warm,lnc,6529,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_28C,262.1716192,-0.023812896,28.26353704,5,5,Tijeretas,25,301.413537,28,13:07:21,13:21:04,R,0.63,5.078,0,675,45,NA,-0.015002124,-0.00444508,-0.0106,-7.48,2.138219323,Tpla5,-15.0446961,41.5410955
Predation,Tplanospira,subtidal,Warm,lnc,6529,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_28C,262.1716192,-0.023812896,28.26353704,5,5,Tijeretas,25,301.413537,28,13:07:21,13:21:04,R,0.63,5.078,0,675,45,NA,-0.015002124,-0.00444508,-0.0106,-7.48,2.138219323,Tpla2,-1.959135105,26.29348752
Predation,Tplanospira,subtidal,Warm,lnc,6529,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_28C,262.1716192,-0.023812896,28.26353704,5,5,Tijeretas,25,301.413537,28,13:07:21,13:21:04,R,0.63,5.078,0,675,45,NA,-0.015002124,-0.00444508,-0.0106,-7.48,2.138219323,Tpla7,7.973260256,14.34540691
Predation,Tplanospira,subtidal,Warm,lnc,6529,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_28C,262.1716192,-0.023812896,28.26353704,5,5,Tijeretas,25,301.413537,28,13:07:21,13:21:04,R,0.63,5.078,0,675,45,NA,-0.015002124,-0.00444508,-0.0106,-7.48,2.138219323,Tpla3,6.2398507,12.95040331
Predation,Tplanospira,subtidal,Warm,lnc,6529,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_28C,262.1716192,-0.023812896,28.26353704,5,5,Tijeretas,25,301.413537,28,13:07:21,13:21:04,R,0.63,5.078,0,675,45,NA,-0.015002124,-0.00444508,-0.0106,-7.48,2.138219323,Tpla8,2.833473605,15.87779612
Predation,Tplanospira,subtidal,Warm,lnc,6529,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_28C,262.1716192,-0.023812896,28.26353704,5,5,Tijeretas,25,301.413537,28,13:07:21,13:21:04,R,0.63,5.078,0,675,45,NA,-0.015002124,-0.00444508,-0.0106,-7.48,2.138219323,Tpla4,4.554733559,15.45207914
Predation,Tplanospira,subtidal,Warm,lnc,6530,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_30C,244.2517875,-0.031619236,29.98168627,5,5,Tijeretas,25,303.1316863,30,13:43:53,13:56:47,R,0.63,5.078,0,675,45,NA,-0.019920119,-0.005549142,-0.0144,-10.2,2.414856793,Tpla1,2.189185264,2.656046752
Predation,Tplanospira,subtidal,Warm,lnc,6530,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_30C,244.2517875,-0.031619236,29.98168627,5,5,Tijeretas,25,303.1316863,30,13:43:53,13:56:47,R,0.63,5.078,0,675,45,NA,-0.019920119,-0.005549142,-0.0144,-10.2,2.414856793,Tpla9,2.526603497,2.756626856
Predation,Tplanospira,subtidal,Warm,lnc,6530,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_30C,244.2517875,-0.031619236,29.98168627,5,5,Tijeretas,25,303.1316863,30,13:43:53,13:56:47,R,0.63,5.078,0,675,45,NA,-0.019920119,-0.005549142,-0.0144,-10.2,2.414856793,Tpla5,-15.0446961,41.5410955
Predation,Tplanospira,subtidal,Warm,lnc,6530,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_30C,244.2517875,-0.031619236,29.98168627,5,5,Tijeretas,25,303.1316863,30,13:43:53,13:56:47,R,0.63,5.078,0,675,45,NA,-0.019920119,-0.005549142,-0.0144,-10.2,2.414856793,Tpla2,-1.959135105,26.29348752
Predation,Tplanospira,subtidal,Warm,lnc,6530,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_30C,244.2517875,-0.031619236,29.98168627,5,5,Tijeretas,25,303.1316863,30,13:43:53,13:56:47,R,0.63,5.078,0,675,45,NA,-0.019920119,-0.005549142,-0.0144,-10.2,2.414856793,Tpla7,7.973260256,14.34540691
Predation,Tplanospira,subtidal,Warm,lnc,6530,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_30C,244.2517875,-0.031619236,29.98168627,5,5,Tijeretas,25,303.1316863,30,13:43:53,13:56:47,R,0.63,5.078,0,675,45,NA,-0.019920119,-0.005549142,-0.0144,-10.2,2.414856793,Tpla3,6.2398507,12.95040331
Predation,Tplanospira,subtidal,Warm,lnc,6530,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_30C,244.2517875,-0.031619236,29.98168627,5,5,Tijeretas,25,303.1316863,30,13:43:53,13:56:47,R,0.63,5.078,0,675,45,NA,-0.019920119,-0.005549142,-0.0144,-10.2,2.414856793,Tpla8,2.833473605,15.87779612
Predation,Tplanospira,subtidal,Warm,lnc,6530,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_30C,244.2517875,-0.031619236,29.98168627,5,5,Tijeretas,25,303.1316863,30,13:43:53,13:56:47,R,0.63,5.078,0,675,45,NA,-0.019920119,-0.005549142,-0.0144,-10.2,2.414856793,Tpla4,4.554733559,15.45207914
Predation,Tplanospira,subtidal,Warm,lnc,6531,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_32C,229.9158898,-0.033724462,32.05528846,5,5,Tijeretas,25,305.2052885,32,14:16:30,14:29:37,R,0.63,5.078,0,675,45,NA,-0.021246411,-0.005967198,-0.0153,-10.8,2.470812233,Tpla1,2.189185264,2.656046752
Predation,Tplanospira,subtidal,Warm,lnc,6531,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_32C,229.9158898,-0.033724462,32.05528846,5,5,Tijeretas,25,305.2052885,32,14:16:30,14:29:37,R,0.63,5.078,0,675,45,NA,-0.021246411,-0.005967198,-0.0153,-10.8,2.470812233,Tpla9,2.526603497,2.756626856
Predation,Tplanospira,subtidal,Warm,lnc,6531,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_32C,229.9158898,-0.033724462,32.05528846,5,5,Tijeretas,25,305.2052885,32,14:16:30,14:29:37,R,0.63,5.078,0,675,45,NA,-0.021246411,-0.005967198,-0.0153,-10.8,2.470812233,Tpla5,-15.0446961,41.5410955
Predation,Tplanospira,subtidal,Warm,lnc,6531,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_32C,229.9158898,-0.033724462,32.05528846,5,5,Tijeretas,25,305.2052885,32,14:16:30,14:29:37,R,0.63,5.078,0,675,45,NA,-0.021246411,-0.005967198,-0.0153,-10.8,2.470812233,Tpla2,-1.959135105,26.29348752
Predation,Tplanospira,subtidal,Warm,lnc,6531,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_32C,229.9158898,-0.033724462,32.05528846,5,5,Tijeretas,25,305.2052885,32,14:16:30,14:29:37,R,0.63,5.078,0,675,45,NA,-0.021246411,-0.005967198,-0.0153,-10.8,2.470812233,Tpla7,7.973260256,14.34540691
Predation,Tplanospira,subtidal,Warm,lnc,6531,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_32C,229.9158898,-0.033724462,32.05528846,5,5,Tijeretas,25,305.2052885,32,14:16:30,14:29:37,R,0.63,5.078,0,675,45,NA,-0.021246411,-0.005967198,-0.0153,-10.8,2.470812233,Tpla3,6.2398507,12.95040331
Predation,Tplanospira,subtidal,Warm,lnc,6531,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_32C,229.9158898,-0.033724462,32.05528846,5,5,Tijeretas,25,305.2052885,32,14:16:30,14:29:37,R,0.63,5.078,0,675,45,NA,-0.021246411,-0.005967198,-0.0153,-10.8,2.470812233,Tpla8,2.833473605,15.87779612
Predation,Tplanospira,subtidal,Warm,lnc,6531,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_32C,229.9158898,-0.033724462,32.05528846,5,5,Tijeretas,25,305.2052885,32,14:16:30,14:29:37,R,0.63,5.078,0,675,45,NA,-0.021246411,-0.005967198,-0.0153,-10.8,2.470812233,Tpla4,4.554733559,15.45207914
Predation,Tplanospira,subtidal,Warm,lnc,6532,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_34C,215.3125937,-0.053404505,33.73616981,5,5,Tijeretas,25,306.8861698,34,14:47:37,15:00:54,R,0.63,5.078,0,675,45,NA,-0.033644838,-0.006745521,-0.0269,-19.1,2.99922696,Tpla1,2.189185264,2.656046752
Predation,Tplanospira,subtidal,Warm,lnc,6532,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_34C,215.3125937,-0.053404505,33.73616981,5,5,Tijeretas,25,306.8861698,34,14:47:37,15:00:54,R,0.63,5.078,0,675,45,NA,-0.033644838,-0.006745521,-0.0269,-19.1,2.99922696,Tpla9,2.526603497,2.756626856
Predation,Tplanospira,subtidal,Warm,lnc,6532,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_34C,215.3125937,-0.053404505,33.73616981,5,5,Tijeretas,25,306.8861698,34,14:47:37,15:00:54,R,0.63,5.078,0,675,45,NA,-0.033644838,-0.006745521,-0.0269,-19.1,2.99922696,Tpla5,-15.0446961,41.5410955
Predation,Tplanospira,subtidal,Warm,lnc,6532,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_34C,215.3125937,-0.053404505,33.73616981,5,5,Tijeretas,25,306.8861698,34,14:47:37,15:00:54,R,0.63,5.078,0,675,45,NA,-0.033644838,-0.006745521,-0.0269,-19.1,2.99922696,Tpla2,-1.959135105,26.29348752
Predation,Tplanospira,subtidal,Warm,lnc,6532,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_34C,215.3125937,-0.053404505,33.73616981,5,5,Tijeretas,25,306.8861698,34,14:47:37,15:00:54,R,0.63,5.078,0,675,45,NA,-0.033644838,-0.006745521,-0.0269,-19.1,2.99922696,Tpla7,7.973260256,14.34540691
Predation,Tplanospira,subtidal,Warm,lnc,6532,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_34C,215.3125937,-0.053404505,33.73616981,5,5,Tijeretas,25,306.8861698,34,14:47:37,15:00:54,R,0.63,5.078,0,675,45,NA,-0.033644838,-0.006745521,-0.0269,-19.1,2.99922696,Tpla3,6.2398507,12.95040331
Predation,Tplanospira,subtidal,Warm,lnc,6532,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_34C,215.3125937,-0.053404505,33.73616981,5,5,Tijeretas,25,306.8861698,34,14:47:37,15:00:54,R,0.63,5.078,0,675,45,NA,-0.033644838,-0.006745521,-0.0269,-19.1,2.99922696,Tpla8,2.833473605,15.87779612
Predation,Tplanospira,subtidal,Warm,lnc,6532,Tpla5,13.2481997,11.96507047,1.107239589,0.304781797,Tpla5_34C,215.3125937,-0.053404505,33.73616981,5,5,Tijeretas,25,306.8861698,34,14:47:37,15:00:54,R,0.63,5.078,0,675,45,NA,-0.033644838,-0.006745521,-0.0269,-19.1,2.99922696,Tpla4,4.554733559,15.45207914
Predation,Tplanospira,subtidal,Warm,lnc,6438,Tpla3,9.595127007,1.418946924,6.762146523,0.000262088,Tpla3_20C,240.1091042,-0.021412659,20.24426923,3,5,Tijeretas,25,293.3942692,20,11:15:16,11:28:20,R,0.625,5.523,0,675,50,NA,-0.013382912,-0.001653741,-0.0117,-7.65,2.157016317,Tpla1,2.189185264,2.656046752
Predation,Tplanospira,subtidal,Warm,lnc,6438,Tpla3,9.595127007,1.418946924,6.762146523,0.000262088,Tpla3_20C,240.1091042,-0.021412659,20.24426923,3,5,Tijeretas,25,293.3942692,20,11:15:16,11:28:20,R,0.625,5.523,0,675,50,NA,-0.013382912,-0.001653741,-0.0117,-7.65,2.157016317,Tpla9,2.526603497,2.756626856
Predation,Tplanospira,subtidal,Warm,lnc,6438,Tpla3,9.595127007,1.418946924,6.762146523,0.000262088,Tpla3_20C,240.1091042,-0.021412659,20.24426923,3,5,Tijeretas,25,293.3942692,20,11:15:16,11:28:20,R,0.625,5.523,0,675,50,NA,-0.013382912,-0.001653741,-0.0117,-7.65,2.157016317,Tpla5,-15.0446961,41.5410955
Predation,Tplanospira,subtidal,Warm,lnc,6438,Tpla3,9.595127007,1.418946924,6.762146523,0.000262088,Tpla3_20C,240.1091042,-0.021412659,20.24426923,3,5,Tijeretas,25,293.3942692,20,11:15:16,11:28:20,R,0.625,5.523,0,675,50,NA,-0.013382912,-0.001653741,-0.0117,-7.65,2.157016317,Tpla2,-1.959135105,26.29348752
Predation,Tplanospira,subtidal,Warm,lnc,6438,Tpla3,9.595127007,1.418946924,6.762146523,0.000262088,Tpla3_20C,240.1091042,-0.021412659,20.24426923,3,5,Tijeretas,25,293.3942692,20,11:15:16,11:28:20,R,0.625,5.523,0,675,50,NA,-0.013382912,-0.001653741,-0.0117,-7.65,2.157016317,Tpla7,7.973260256,14.34540691
Predation,Tplanospira,subtidal,Warm,lnc,6438,Tpla3,9.595127007,1.418946924,6.762146523,0.000262088,Tpla3_20C,240.1091042,-0.021412659,20.24426923,3,5,Tijeretas,25,293.3942692,20,11:15:16,11:28:20,R,0.625,5.523,0,675,50,NA,-0.013382912,-0.001653741,-0.0117,-7.65,2.157016317,Tpla3,6.2398507,12.95040331
